CLOSED_AT,OPENED_AT,OPEN,HIGH,LOW,CLOSE,VOLUME,COMPONENT,BUCKET
2022-01-01T06:34:59.999Z,2022-01-01T06:34:00Z,47137.01000000,47179.65000000,47136.00000000,47144.41000000,11.00233000,,2022
2022-01-01T06:35:59.999Z,2022-01-01T06:35:00Z,47144.42000000,47179.62000000,47136.07000000,47175.13000000,6.90527000,,2022
2022-01-01T06:36:59.999Z,2022-01-01T06:36:00Z,47175.14000000,47194.00000000,47173.72000000,47176.93000000,3.98381000,,2022
2022-01-01T06:37:59.999Z,2022-01-01T06:37:00Z,47176.93000000,47176.93000000,47144.25000000,47150.48000000,3.52095000,,2022
2022-01-01T06:38:59.999Z,2022-01-01T06:38:00Z,47150.48000000,47154.68000000,47142.02000000,47149.99000000,4.35476000,,2022
2022-01-01T06:39:59.999Z,2022-01-01T06:39:00Z,47149.99000000,47149.99000000,47115.80000000,47143.13000000,5.57687000,,2022
2022-01-01T06:40:59.999Z,2022-01-01T06:40:00Z,47143.12000000,47175.33000000,47133.71000000,47155.02000000,4.74034000,,2022
2022-01-01T06:41:59.999Z,2022-01-01T06:41:00Z,47153.35000000,47172.72000000,47153.35000000,47155.05000000,4.25621000,,2022
2022-01-01T06:42:59.999Z,2022-01-01T06:42:00Z,47155.05000000,47189.71000000,47155.05000000,47185.02000000,7.88489000,,2022
2022-01-01T06:43:59.999Z,2022-01-01T06:43:00Z,47185.01000000,47197.32000000,47161.40000000,47180.18000000,7.40323000,,2022
2022-01-01T06:44:59.999Z,2022-01-01T06:44:00Z,47180.18000000,47186.85000000,47146.39000000,47158.02000000,11.72180000,,2022
2022-01-01T06:45:59.999Z,2022-01-01T06:45:00Z,47158.02000000,47197.34000000,47130.00000000,47197.33000000,28.79193000,,2022
2022-01-01T06:46:59.999Z,2022-01-01T06:46:00Z,47197.33000000,47235.49000000,47178.00000000,47181.55000000,18.48903000,,2022
2022-01-01T06:47:59.999Z,2022-01-01T06:47:00Z,47181.55000000,47182.87000000,47064.06000000,47070.54000000,30.94947000,,2022
2022-01-01T06:48:59.999Z,2022-01-01T06:48:00Z,47070.53000000,47074.82000000,47032.66000000,47065.01000000,17.69306000,,2022
2022-01-01T06:49:59.999Z,2022-01-01T06:49:00Z,47065.00000000,47099.18000000,47064.74000000,47072.34000000,9.43469000,,2022
2022-01-01T06:50:59.999Z,2022-01-01T06:50:00Z,47072.35000000,47084.48000000,47034.21000000,47034.98000000,9.01688000,,2022
2022-01-01T06:51:59.999Z,2022-01-01T06:51:00Z,47034.99000000,47068.51000000,47034.98000000,47061.97000000,8.47312000,,2022
2022-01-01T06:52:59.999Z,2022-01-01T06:52:00Z,47061.97000000,47080.92000000,47054.11000000,47071.51000000,3.62538000,,2022
2022-01-01T06:53:59.999Z,2022-01-01T06:53:00Z,47071.51000000,47080.89000000,47031.32000000,47038.45000000,7.91260000,,2022
2022-01-01T06:54:59.999Z,2022-01-01T06:54:00Z,47038.46000000,47052.97000000,47031.32000000,47041.23000000,4.00700000,,2022
2022-01-01T06:55:59.999Z,2022-01-01T06:55:00Z,47042.56000000,47051.71000000,47034.84000000,47046.99000000,3.45716000,,2022
2022-01-01T06:56:59.999Z,2022-01-01T06:56:00Z,47047.00000000,47075.63000000,47045.54000000,47071.47000000,3.75324000,,2022
2022-01-01T06:57:59.999Z,2022-01-01T06:57:00Z,47071.48000000,47113.18000000,47071.47000000,47100.09000000,36.00814000,,2022
2022-01-01T06:58:59.999Z,2022-01-01T06:58:00Z,47100.08000000,47109.04000000,47071.47000000,47092.84000000,9.76965000,,2022
2022-01-01T06:59:59.999Z,2022-01-01T06:59:00Z,47092.84000000,47092.84000000,46940.00000000,46979.62000000,67.94621000,,2022
2022-01-01T07:00:59.999Z,2022-01-01T07:00:00Z,46979.61000000,47000.00000000,46966.14000000,47000.00000000,9.86668000,,2022
2022-01-01T07:01:59.999Z,2022-01-01T07:01:00Z,46999.99000000,47000.00000000,46930.03000000,46947.02000000,28.97427000,,2022
2022-01-01T07:02:59.999Z,2022-01-01T07:02:00Z,46947.03000000,46993.81000000,46943.45000000,46967.40000000,7.11201000,,2022
2022-01-01T07:03:59.999Z,2022-01-01T07:03:00Z,46967.39000000,47000.00000000,46961.18000000,46994.94000000,5.49552000,,2022
2022-01-01T07:04:59.999Z,2022-01-01T07:04:00Z,46994.94000000,47044.25000000,46972.60000000,47044.24000000,10.09558000,,2022
2022-01-01T07:05:59.999Z,2022-01-01T07:05:00Z,47044.24000000,47044.26000000,47014.74000000,47019.68000000,11.32143000,,2022
2022-01-01T07:06:59.999Z,2022-01-01T07:06:00Z,47019.68000000,47044.26000000,47019.68000000,47042.01000000,3.60193000,,2022
2022-01-01T07:07:59.999Z,2022-01-01T07:07:00Z,47042.00000000,47044.26000000,47009.76000000,47012.89000000,5.95405000,,2022
2022-01-01T07:08:59.999Z,2022-01-01T07:08:00Z,47010.48000000,47010.48000000,46864.84000000,46945.12000000,54.38880000,,2022
2022-01-01T07:09:59.999Z,2022-01-01T07:09:00Z,46945.11000000,46969.04000000,46940.56000000,46957.21000000,4.68344000,,2022
2022-01-01T07:10:59.999Z,2022-01-01T07:10:00Z,46957.20000000,46974.52000000,46941.80000000,46955.14000000,8.57089000,,2022
2022-01-01T07:11:59.999Z,2022-01-01T07:11:00Z,46955.14000000,46978.42000000,46949.50000000,46949.50000000,6.89696000,,2022
2022-01-01T07:12:59.999Z,2022-01-01T07:12:00Z,46949.83000000,46968.31000000,46946.96000000,46966.95000000,6.78628000,,2022
2022-01-01T07:13:59.999Z,2022-01-01T07:13:00Z,46966.96000000,46966.96000000,46934.28000000,46959.68000000,4.79088000,,2022
2022-01-01T07:14:59.999Z,2022-01-01T07:14:00Z,46959.68000000,46990.24000000,46954.81000000,46990.23000000,6.83872000,,2022
2022-01-01T07:15:59.999Z,2022-01-01T07:15:00Z,46990.23000000,46992.58000000,46970.00000000,46992.38000000,4.45028000,,2022
2022-01-01T07:16:59.999Z,2022-01-01T07:16:00Z,46992.39000000,47015.30000000,46991.57000000,47012.93000000,13.86993000,,2022
2022-01-01T07:17:59.999Z,2022-01-01T07:17:00Z,47012.93000000,47024.01000000,47001.81000000,47012.29000000,4.44311000,,2022
2022-01-01T07:18:59.999Z,2022-01-01T07:18:00Z,47014.13000000,47035.68000000,47010.00000000,47031.24000000,4.50116000,,2022
2022-01-01T07:19:59.999Z,2022-01-01T07:19:00Z,47031.24000000,47045.88000000,46996.09000000,47041.45000000,14.53707000,,2022
2022-01-01T07:20:59.999Z,2022-01-01T07:20:00Z,47041.44000000,47052.98000000,47023.12000000,47043.92000000,4.68216000,,2022
2022-01-01T07:21:59.999Z,2022-01-01T07:21:00Z,47043.92000000,47046.15000000,47027.72000000,47034.89000000,4.14579000,,2022
2022-01-01T07:22:59.999Z,2022-01-01T07:22:00Z,47032.10000000,47034.89000000,46983.62000000,46985.00000000,3.91722000,,2022
2022-01-01T07:23:59.999Z,2022-01-01T07:23:00Z,46985.00000000,46987.64000000,46951.80000000,46967.75000000,18.14160000,,2022
2022-01-01T07:24:59.999Z,2022-01-01T07:24:00Z,46967.75000000,46993.56000000,46961.51000000,46980.01000000,15.47018000,,2022
2022-01-01T07:25:59.999Z,2022-01-01T07:25:00Z,46980.00000000,47009.60000000,46980.00000000,46998.64000000,7.24574000,,2022
2022-01-01T07:26:59.999Z,2022-01-01T07:26:00Z,46998.65000000,47002.40000000,46971.82000000,46977.04000000,5.52650000,,2022
2022-01-01T07:27:59.999Z,2022-01-01T07:27:00Z,46976.11000000,46984.56000000,46974.67000000,46984.51000000,4.80012000,,2022
2022-01-01T07:28:59.999Z,2022-01-01T07:28:00Z,46984.51000000,46984.52000000,46950.27000000,46950.28000000,8.56055000,,2022
2022-01-01T07:29:59.999Z,2022-01-01T07:29:00Z,46950.27000000,46971.20000000,46948.41000000,46959.61000000,5.58865000,,2022
2022-01-01T07:30:59.999Z,2022-01-01T07:30:00Z,46959.61000000,46992.88000000,46945.77000000,46988.45000000,6.70191000,,2022
2022-01-01T07:31:59.999Z,2022-01-01T07:31:00Z,46988.45000000,46992.38000000,46957.88000000,46981.68000000,5.48692000,,2022
2022-01-01T07:32:59.999Z,2022-01-01T07:32:00Z,46981.68000000,46981.68000000,46955.68000000,46967.48000000,3.80779000,,2022
2022-01-01T07:33:59.999Z,2022-01-01T07:33:00Z,46967.49000000,46987.17000000,46965.45000000,46987.17000000,4.83979000,,2022
2022-01-01T07:34:59.999Z,2022-01-01T07:34:00Z,46987.17000000,47011.60000000,46986.67000000,46992.68000000,7.84000000,,2022
2022-01-01T07:35:59.999Z,2022-01-01T07:35:00Z,46992.68000000,46999.76000000,46963.59000000,46972.69000000,23.44100000,,2022
2022-01-01T07:36:59.999Z,2022-01-01T07:36:00Z,46972.69000000,46998.10000000,46972.69000000,46996.53000000,4.74464000,,2022
2022-01-01T07:37:59.999Z,2022-01-01T07:37:00Z,46996.54000000,47042.32000000,46995.34000000,47041.08000000,9.33331000,,2022
2022-01-01T07:38:59.999Z,2022-01-01T07:38:00Z,47041.08000000,47042.32000000,46997.80000000,47008.25000000,6.85405000,,2022
2022-01-01T07:39:59.999Z,2022-01-01T07:39:00Z,47008.25000000,47059.71000000,47008.25000000,47059.53000000,9.56706000,,2022
2022-01-01T07:40:59.999Z,2022-01-01T07:40:00Z,47059.54000000,47064.27000000,47034.38000000,47039.21000000,6.41853000,,2022
2022-01-01T07:41:59.999Z,2022-01-01T07:41:00Z,47045.46000000,47122.91000000,47038.17000000,47107.77000000,14.05899000,,2022
2022-01-01T07:42:59.999Z,2022-01-01T07:42:00Z,47107.78000000,47110.12000000,47081.12000000,47083.37000000,14.36556000,,2022
2022-01-01T07:43:59.999Z,2022-01-01T07:43:00Z,47083.38000000,47092.38000000,47065.28000000,47086.97000000,8.77221000,,2022
2022-01-01T07:44:59.999Z,2022-01-01T07:44:00Z,47086.96000000,47096.70000000,47072.94000000,47096.70000000,6.38112000,,2022
2022-01-01T07:45:59.999Z,2022-01-01T07:45:00Z,47096.69000000,47099.37000000,47073.27000000,47075.01000000,6.30354000,,2022
2022-01-01T07:46:59.999Z,2022-01-01T07:46:00Z,47075.00000000,47093.36000000,47073.12000000,47088.70000000,3.40227000,,2022
2022-01-01T07:47:59.999Z,2022-01-01T07:47:00Z,47088.70000000,47111.50000000,47076.89000000,47111.49000000,10.19029000,,2022
2022-01-01T07:48:59.999Z,2022-01-01T07:48:00Z,47111.50000000,47144.89000000,47100.00000000,47108.51000000,24.62289000,,2022
2022-01-01T07:49:59.999Z,2022-01-01T07:49:00Z,47108.14000000,47108.51000000,47076.20000000,47094.65000000,18.03118000,,2022
2022-01-01T07:50:59.999Z,2022-01-01T07:50:00Z,47094.65000000,47129.70000000,47092.73000000,47129.70000000,3.00102000,,2022
2022-01-01T07:51:59.999Z,2022-01-01T07:51:00Z,47129.70000000,47129.70000000,47092.73000000,47128.00000000,8.72658000,,2022
2022-01-01T07:52:59.999Z,2022-01-01T07:52:00Z,47128.00000000,47178.46000000,47122.24000000,47155.02000000,21.48067000,,2022
2022-01-01T07:53:59.999Z,2022-01-01T07:53:00Z,47155.03000000,47169.51000000,47100.00000000,47114.12000000,13.25048000,,2022
2022-01-01T07:54:59.999Z,2022-01-01T07:54:00Z,47117.08000000,47164.32000000,47105.23000000,47155.82000000,6.12120000,,2022
2022-01-01T07:55:59.999Z,2022-01-01T07:55:00Z,47155.83000000,47169.09000000,47110.01000000,47114.84000000,8.27171000,,2022
2022-01-01T07:56:59.999Z,2022-01-01T07:56:00Z,47114.85000000,47143.01000000,47110.08000000,47142.98000000,2.73052000,,2022
2022-01-01T07:57:59.999Z,2022-01-01T07:57:00Z,47142.98000000,47188.27000000,47142.97000000,47162.41000000,11.43313000,,2022
2022-01-01T07:58:59.999Z,2022-01-01T07:58:00Z,47162.41000000,47237.26000000,47114.87000000,47229.70000000,54.13028000,,2022
2022-01-01T07:59:59.999Z,2022-01-01T07:59:00Z,47229.70000000,47255.85000000,47193.08000000,47194.73000000,26.63467000,,2022
2022-01-01T08:00:59.999Z,2022-01-01T08:00:00Z,47194.73000000,47228.86000000,47174.27000000,47174.28000000,7.95682000,,2022
2022-01-01T08:01:59.999Z,2022-01-01T08:01:00Z,47174.28000000,47174.28000000,47117.76000000,47125.88000000,12.63977000,,2022
2022-01-01T08:02:59.999Z,2022-01-01T08:02:00Z,47125.88000000,47155.13000000,47113.60000000,47131.31000000,24.27260000,,2022
2022-01-01T08:03:59.999Z,2022-01-01T08:03:00Z,47131.31000000,47154.27000000,47118.67000000,47131.00000000,3.81929000,,2022
2022-01-01T08:04:59.999Z,2022-01-01T08:04:00Z,47131.01000000,47163.19000000,47125.08000000,47153.78000000,12.99805000,,2022
2022-01-01T08:05:59.999Z,2022-01-01T08:05:00Z,47153.78000000,47176.51000000,47143.45000000,47146.93000000,8.10609000,,2022
2022-01-01T08:06:59.999Z,2022-01-01T08:06:00Z,47146.92000000,47165.07000000,47122.69000000,47123.61000000,4.95720000,,2022
2022-01-01T08:07:59.999Z,2022-01-01T08:07:00Z,47122.70000000,47123.61000000,47075.11000000,47083.74000000,6.72628000,,2022
2022-01-01T08:08:59.999Z,2022-01-01T08:08:00Z,47083.74000000,47109.82000000,47083.74000000,47092.02000000,2.98158000,,2022
2022-01-01T08:09:59.999Z,2022-01-01T08:09:00Z,47092.03000000,47109.80000000,47087.58000000,47092.04000000,11.37352000,,2022
2022-01-01T08:10:59.999Z,2022-01-01T08:10:00Z,47092.03000000,47107.42000000,47085.31000000,47098.98000000,7.44682000,,2022
2022-01-01T08:11:59.999Z,2022-01-01T08:11:00Z,47098.99000000,47127.31000000,47098.98000000,47108.18000000,4.72798000,,2022
2022-01-01T08:12:59.999Z,2022-01-01T08:12:00Z,47108.17000000,47137.63000000,47108.17000000,47122.47000000,2.93411000,,2022
2022-01-01T08:13:59.999Z,2022-01-01T08:13:00Z,47122.47000000,47122.47000000,47088.00000000,47090.54000000,3.84915000,,2022
2022-01-01T08:14:59.999Z,2022-01-01T08:14:00Z,47090.55000000,47160.22000000,47090.54000000,47151.37000000,17.12448000,,2022
2022-01-01T08:15:59.999Z,2022-01-01T08:15:00Z,47151.37000000,47255.51000000,47145.05000000,47223.97000000,38.92479000,,2022
2022-01-01T08:16:59.999Z,2022-01-01T08:16:00Z,47223.98000000,47260.00000000,47214.41000000,47260.00000000,15.48864000,,2022
2022-01-01T08:17:59.999Z,2022-01-01T08:17:00Z,47260.00000000,47319.13000000,47259.99000000,47307.65000000,33.60425000,,2022
2022-01-01T08:18:59.999Z,2022-01-01T08:18:00Z,47307.65000000,47307.65000000,47272.68000000,47276.24000000,8.78093000,,2022
2022-01-01T08:19:59.999Z,2022-01-01T08:19:00Z,47276.25000000,47288.48000000,47258.99000000,47288.47000000,5.89393000,,2022
2022-01-01T08:20:59.999Z,2022-01-01T08:20:00Z,47288.48000000,47291.96000000,47242.42000000,47257.00000000,4.30394000,,2022
2022-01-01T08:21:59.999Z,2022-01-01T08:21:00Z,47257.00000000,47259.00000000,47228.13000000,47250.12000000,3.76507000,,2022
2022-01-01T08:22:59.999Z,2022-01-01T08:22:00Z,47250.12000000,47271.79000000,47225.75000000,47225.75000000,15.92558000,,2022
2022-01-01T08:23:59.999Z,2022-01-01T08:23:00Z,47225.75000000,47255.27000000,47223.69000000,47231.23000000,6.69806000,,2022
2022-01-01T08:24:59.999Z,2022-01-01T08:24:00Z,47231.23000000,47249.94000000,47224.40000000,47241.09000000,3.71516000,,2022
2022-01-01T08:25:59.999Z,2022-01-01T08:25:00Z,47241.09000000,47288.93000000,47241.09000000,47265.14000000,9.25358000,,2022
2022-01-01T08:26:59.999Z,2022-01-01T08:26:00Z,47265.14000000,47300.00000000,47265.14000000,47285.46000000,6.21199000,,2022
2022-01-01T08:27:59.999Z,2022-01-01T08:27:00Z,47281.15000000,47287.77000000,47257.08000000,47261.64000000,3.72583000,,2022
2022-01-01T08:28:59.999Z,2022-01-01T08:28:00Z,47261.63000000,47291.51000000,47261.37000000,47288.06000000,4.64404000,,2022
2022-01-01T08:29:59.999Z,2022-01-01T08:29:00Z,47288.06000000,47344.69000000,47285.00000000,47305.23000000,23.04838000,,2022
2022-01-01T08:30:59.999Z,2022-01-01T08:30:00Z,47305.23000000,47313.91000000,47245.00000000,47245.01000000,12.83183000,,2022
2022-01-01T08:31:59.999Z,2022-01-01T08:31:00Z,47245.01000000,47276.11000000,47238.04000000,47258.07000000,14.35686000,,2022
2022-01-01T08:32:59.999Z,2022-01-01T08:32:00Z,47258.08000000,47258.08000000,47242.82000000,47253.94000000,3.34990000,,2022
2022-01-01T08:33:59.999Z,2022-01-01T08:33:00Z,47253.94000000,47253.98000000,47209.96000000,47213.72000000,3.49323000,,2022
2022-01-01T08:34:59.999Z,2022-01-01T08:34:00Z,47213.72000000,47227.66000000,47203.39000000,47207.13000000,3.86322000,,2022
2022-01-01T08:35:59.999Z,2022-01-01T08:35:00Z,47207.14000000,47230.49000000,47207.13000000,47222.44000000,2.75259000,,2022
2022-01-01T08:36:59.999Z,2022-01-01T08:36:00Z,47222.44000000,47239.93000000,47216.31000000,47216.31000000,3.88410000,,2022
2022-01-01T08:37:59.999Z,2022-01-01T08:37:00Z,47216.31000000,47216.32000000,47209.40000000,47209.41000000,3.16234000,,2022
2022-01-01T08:38:59.999Z,2022-01-01T08:38:00Z,47209.41000000,47230.75000000,47185.01000000,47195.60000000,15.46071000,,2022
2022-01-01T08:39:59.999Z,2022-01-01T08:39:00Z,47195.59000000,47195.60000000,47166.97000000,47166.97000000,4.54823000,,2022
2022-01-01T08:40:59.999Z,2022-01-01T08:40:00Z,47167.09000000,47194.30000000,47166.97000000,47191.93000000,4.95692000,,2022
2022-01-01T08:41:59.999Z,2022-01-01T08:41:00Z,47191.92000000,47210.00000000,47191.92000000,47205.69000000,16.43265000,,2022
2022-01-01T08:42:59.999Z,2022-01-01T08:42:00Z,47205.69000000,47227.89000000,47205.69000000,47221.63000000,9.59783000,,2022
2022-01-01T08:43:59.999Z,2022-01-01T08:43:00Z,47221.63000000,47236.56000000,47214.59000000,47220.00000000,6.51809000,,2022
2022-01-01T08:44:59.999Z,2022-01-01T08:44:00Z,47219.99000000,47220.00000000,47200.43000000,47210.18000000,4.29669000,,2022
2022-01-01T08:45:59.999Z,2022-01-01T08:45:00Z,47210.18000000,47240.00000000,47210.18000000,47240.00000000,9.97353000,,2022
2022-01-01T08:46:59.999Z,2022-01-01T08:46:00Z,47240.00000000,47260.00000000,47209.86000000,47229.78000000,10.29170000,,2022
2022-01-01T08:47:59.999Z,2022-01-01T08:47:00Z,47229.78000000,47253.98000000,47210.57000000,47210.58000000,8.40838000,,2022
2022-01-01T08:48:59.999Z,2022-01-01T08:48:00Z,47210.58000000,47210.58000000,47189.99000000,47190.17000000,6.12582000,,2022
2022-01-01T08:49:59.999Z,2022-01-01T08:49:00Z,47190.16000000,47190.17000000,47165.97000000,47185.84000000,5.44384000,,2022
2022-01-01T08:50:59.999Z,2022-01-01T08:50:00Z,47185.83000000,47215.85000000,47183.89000000,47194.52000000,4.00570000,,2022
2022-01-01T08:51:59.999Z,2022-01-01T08:51:00Z,47194.52000000,47195.12000000,47138.88000000,47138.89000000,5.95136000,,2022
2022-01-01T08:52:59.999Z,2022-01-01T08:52:00Z,47138.89000000,47138.89000000,47094.86000000,47122.47000000,11.81541000,,2022
2022-01-01T08:53:59.999Z,2022-01-01T08:53:00Z,47122.47000000,47122.48000000,47085.66000000,47085.66000000,8.72533000,,2022
2022-01-01T08:54:59.999Z,2022-01-01T08:54:00Z,47085.66000000,47130.00000000,47081.74000000,47124.60000000,8.73312000,,2022
2022-01-01T08:55:59.999Z,2022-01-01T08:55:00Z,47124.61000000,47137.38000000,47115.17000000,47120.03000000,10.11723000,,2022
2022-01-01T08:56:59.999Z,2022-01-01T08:56:00Z,47120.02000000,47127.17000000,47100.12000000,47105.42000000,4.61855000,,2022
2022-01-01T08:57:59.999Z,2022-01-01T08:57:00Z,47105.42000000,47121.10000000,47097.92000000,47103.96000000,5.61479000,,2022
2022-01-01T08:58:59.999Z,2022-01-01T08:58:00Z,47107.28000000,47126.34000000,47103.24000000,47123.80000000,3.36708000,,2022
2022-01-01T08:59:59.999Z,2022-01-01T08:59:00Z,47123.80000000,47124.82000000,47115.04000000,47124.82000000,3.85273000,,2022
2022-01-01T09:00:59.999Z,2022-01-01T09:00:00Z,47124.82000000,47160.00000000,47123.79000000,47149.60000000,20.23665000,,2022
2022-01-01T09:01:59.999Z,2022-01-01T09:01:00Z,47149.60000000,47158.95000000,47062.77000000,47069.92000000,14.66693000,,2022
2022-01-01T09:02:59.999Z,2022-01-01T09:02:00Z,47069.92000000,47114.51000000,47069.92000000,47103.96000000,7.23255000,,2022
2022-01-01T09:03:59.999Z,2022-01-01T09:03:00Z,47103.96000000,47125.15000000,47103.04000000,47114.86000000,4.28448000,,2022
2022-01-01T09:04:59.999Z,2022-01-01T09:04:00Z,47114.86000000,47117.01000000,47110.38000000,47116.97000000,6.09421000,,2022
2022-01-01T09:05:59.999Z,2022-01-01T09:05:00Z,47116.97000000,47172.72000000,47113.42000000,47149.60000000,6.54943000,,2022
2022-01-01T09:06:59.999Z,2022-01-01T09:06:00Z,47149.60000000,47200.00000000,47149.60000000,47174.75000000,7.01041000,,2022
2022-01-01T09:07:59.999Z,2022-01-01T09:07:00Z,47174.75000000,47188.99000000,47174.74000000,47186.24000000,7.67440000,,2022
2022-01-01T09:08:59.999Z,2022-01-01T09:08:00Z,47186.25000000,47188.98000000,47170.00000000,47188.80000000,4.65918000,,2022
2022-01-01T09:09:59.999Z,2022-01-01T09:09:00Z,47188.81000000,47188.98000000,47155.86000000,47179.37000000,10.51263000,,2022
2022-01-01T09:10:59.999Z,2022-01-01T09:10:00Z,47179.74000000,47179.74000000,47155.28000000,47172.40000000,6.63947000,,2022
2022-01-01T09:11:59.999Z,2022-01-01T09:11:00Z,47172.40000000,47172.50000000,47155.28000000,47168.58000000,4.10682000,,2022
2022-01-01T09:12:59.999Z,2022-01-01T09:12:00Z,47166.72000000,47171.00000000,47155.28000000,47155.29000000,5.13255000,,2022
2022-01-01T09:13:59.999Z,2022-01-01T09:13:00Z,47155.30000000,47188.94000000,47150.00000000,47169.37000000,7.60984000,,2022
2022-01-01T09:14:59.999Z,2022-01-01T09:14:00Z,47169.36000000,47215.56000000,47169.36000000,47205.77000000,14.71648000,,2022
2022-01-01T09:15:59.999Z,2022-01-01T09:15:00Z,47205.77000000,47205.78000000,47177.62000000,47189.35000000,6.80590000,,2022
2022-01-01T09:16:59.999Z,2022-01-01T09:16:00Z,47189.35000000,47192.48000000,47183.67000000,47187.71000000,4.48606000,,2022
2022-01-01T09:17:59.999Z,2022-01-01T09:17:00Z,47187.71000000,47187.71000000,47150.01000000,47153.56000000,4.36308000,,2022
2022-01-01T09:18:59.999Z,2022-01-01T09:18:00Z,47153.56000000,47159.47000000,47137.34000000,47139.79000000,3.57537000,,2022
2022-01-01T09:19:59.999Z,2022-01-01T09:19:00Z,47139.78000000,47148.51000000,47122.20000000,47137.96000000,3.20004000,,2022
2022-01-01T09:20:59.999Z,2022-01-01T09:20:00Z,47137.97000000,47168.93000000,47128.36000000,47168.93000000,3.61644000,,2022
2022-01-01T09:21:59.999Z,2022-01-01T09:21:00Z,47168.92000000,47169.36000000,47130.00000000,47137.46000000,3.84467000,,2022
2022-01-01T09:22:59.999Z,2022-01-01T09:22:00Z,47137.47000000,47140.30000000,47123.02000000,47131.88000000,6.28542000,,2022
2022-01-01T09:23:59.999Z,2022-01-01T09:23:00Z,47131.88000000,47138.29000000,47124.36000000,47138.29000000,2.57666000,,2022
2022-01-01T09:24:59.999Z,2022-01-01T09:24:00Z,47138.29000000,47138.29000000,47111.65000000,47111.75000000,4.72837000,,2022
2022-01-01T09:25:59.999Z,2022-01-01T09:25:00Z,47111.75000000,47120.26000000,47091.78000000,47103.59000000,12.82918000,,2022
2022-01-01T09:26:59.999Z,2022-01-01T09:26:00Z,47098.92000000,47109.99000000,47082.06000000,47082.12000000,6.29904000,,2022
2022-01-01T09:27:59.999Z,2022-01-01T09:27:00Z,47082.12000000,47141.48000000,47082.12000000,47138.74000000,8.65099000,,2022
2022-01-01T09:28:59.999Z,2022-01-01T09:28:00Z,47138.74000000,47141.12000000,47125.56000000,47129.45000000,4.36257000,,2022
2022-01-01T09:29:59.999Z,2022-01-01T09:29:00Z,47129.44000000,47142.22000000,47091.62000000,47094.74000000,10.14532000,,2022
2022-01-01T09:30:59.999Z,2022-01-01T09:30:00Z,47094.74000000,47119.40000000,47094.34000000,47111.23000000,4.55214000,,2022
2022-01-01T09:31:59.999Z,2022-01-01T09:31:00Z,47111.23000000,47120.00000000,47105.15000000,47115.99000000,4.90696000,,2022
2022-01-01T09:32:59.999Z,2022-01-01T09:32:00Z,47117.74000000,47126.85000000,47115.99000000,47124.10000000,7.71737000,,2022
2022-01-01T09:33:59.999Z,2022-01-01T09:33:00Z,47124.10000000,47126.55000000,47076.31000000,47087.99000000,12.48253000,,2022
2022-01-01T09:34:59.999Z,2022-01-01T09:34:00Z,47087.99000000,47101.48000000,47064.01000000,47071.59000000,17.10774000,,2022
2022-01-01T09:35:59.999Z,2022-01-01T09:35:00Z,47071.59000000,47074.09000000,46987.75000000,47010.70000000,39.90897000,,2022
2022-01-01T09:36:59.999Z,2022-01-01T09:36:00Z,47010.70000000,47029.62000000,47004.92000000,47013.00000000,15.54197000,,2022
2022-01-01T09:37:59.999Z,2022-01-01T09:37:00Z,47013.01000000,47020.00000000,46981.75000000,47010.55000000,13.27297000,,2022
2022-01-01T09:38:59.999Z,2022-01-01T09:38:00Z,47010.55000000,47025.00000000,46990.77000000,47011.09000000,27.44593000,,2022
2022-01-01T09:39:59.999Z,2022-01-01T09:39:00Z,47011.09000000,47020.50000000,46988.37000000,46995.14000000,4.17604000,,2022
2022-01-01T09:40:59.999Z,2022-01-01T09:40:00Z,46995.15000000,47011.26000000,46986.44000000,47007.06000000,7.71958000,,2022
2022-01-01T09:41:59.999Z,2022-01-01T09:41:00Z,47003.30000000,47010.09000000,46974.13000000,46974.69000000,7.45971000,,2022
2022-01-01T09:42:59.999Z,2022-01-01T09:42:00Z,46974.69000000,46974.69000000,46933.58000000,46953.00000000,34.20457000,,2022
2022-01-01T09:43:59.999Z,2022-01-01T09:43:00Z,46952.99000000,46953.00000000,46939.94000000,46941.58000000,9.23264000,,2022
2022-01-01T09:44:59.999Z,2022-01-01T09:44:00Z,46941.58000000,46997.88000000,46939.94000000,46988.47000000,15.42348000,,2022
2022-01-01T09:45:59.999Z,2022-01-01T09:45:00Z,46988.46000000,46988.47000000,46953.45000000,46966.83000000,11.84634000,,2022
2022-01-01T09:46:59.999Z,2022-01-01T09:46:00Z,46966.82000000,46997.60000000,46947.43000000,46997.60000000,12.54167000,,2022
2022-01-01T09:47:59.999Z,2022-01-01T09:47:00Z,46997.60000000,47019.99000000,46991.49000000,47009.33000000,6.28012000,,2022
2022-01-01T09:48:59.999Z,2022-01-01T09:48:00Z,47009.34000000,47067.52000000,47009.33000000,47051.91000000,14.16802000,,2022
2022-01-01T09:49:59.999Z,2022-01-01T09:49:00Z,47051.92000000,47076.27000000,47049.80000000,47068.50000000,13.97246000,,2022
2022-01-01T09:50:59.999Z,2022-01-01T09:50:00Z,47068.52000000,47085.67000000,47041.01000000,47081.47000000,4.12636000,,2022
2022-01-01T09:51:59.999Z,2022-01-01T09:51:00Z,47081.48000000,47086.16000000,47032.57000000,47037.31000000,6.14203000,,2022
2022-01-01T09:52:59.999Z,2022-01-01T09:52:00Z,47037.30000000,47059.22000000,47034.04000000,47059.12000000,4.92514000,,2022
